asset_id,jun_avg_timeout_sessions,jun_avg_Crash_sessions,jun_avg_exit_sessions,jul_avg_timeout_sessions,jul_avg_Crash_sessions,jul_avg_exit_sessions,aug_avg_timeout_sessions,aug_avg_Crash_sessions,aug_avg_exit_sessions,sept_avg_timeout_sessions,sept_avg_Crash_sessions,sept_avg_exit_sessions,oct_avg_timeout_sessions,oct_avg_Crash_sessions,oct_avg_exit_sessions,nov_avg_timeout_sessions,nov_avg_Crash_sessions,nov_avg_exit_sessions
W01E113831,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E102250,,,,,,,,,,,,,,,,1.0,,
W01E119619,,,,,,,,,,,,,,,,1.5,,
W01E112095,,,,,,,1.0,,,,,,,,,,,
W01E110974,,,,,,,,,,,,,2.0,,,,,
W01E108462,,,,,,,,,,,,,,,,1.0,,
W01E129076,,,,,,,,,,,,,1.0,,,,,
W01E120953,,,,,,,,,,,,,,,,1.0,,
W01E123485,1.4,,,,,,,,,,,,,,,,,
W01E133944,,,,,,,,,,1.0,,,,,,,,
W01E115926,,,,,,,,,,,,,,,,1.0,,
W01E109721,,,,,,,,,,,,,,,,1.0,,
W01E133103,,,,,,,,,,,,,2.0,,,,,
W01E126479,,,,,,,,,,,,,,,,1.0,,
W01E109523,1.0,,,,,,,,,,,,,,,,,
W01E115785,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E107285,,,,,,,,,,,,,,,,,,1.0
W01E121771,,,,,,,,,,,,,1.0,,,,,
W01E124210,,,,,,,,,,,,,,,1.0,,,
W01E121853,,,,,,,,,,,,,1.0,,,,,
W01Y105063,,,,,,,,,,,,,1.0,,,,,
W01E118654,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E119529,,,,,,,,,,,,,,,,,,1.0
W01E123223,,,,,,,,,,1.2857142857142858,,,,,,,,
W01E128097,,,,,,,1.75,,,,,,,,,,,
W01E111771,,,,,,,1.0,,,,,,,,,,,
W01E111376,,,,,,,,,,2.0,,,,,,,,
W01E121818,,,,,,,,,,,,,1.0,,,,,
W01E132532,,,,2.0,,,,,,,,,,,,,,
W01E103682,,,,,,,1.0,,,,,,,,,,,
W01E132172,,,,,,,,,,,,,,,,2.0,,
W01E118689,,,,,,,,,,,,,1.2,,,,,
W01E105981,,,,,,,,,,,,,,,,1.0,,
W01E107209,,,,,,,,,,,,,1.4,,,,,
W01E120601,,,,1.0,,,,,,,,,,,,,,
W01E119173,,,,,,,1.0,,,,,,,,,,,
W01E131495,1.0,,,,,,,,,,,,,,,,,
W01E100486,,,,,,,,,,,,,1.0,,,,,
W01E130004,,,,,,,,,,,,,,,,1.5,,
W01E101922,,,,,,,,,,,,,,,,1.0,,
W01E127141,,,,,,,,,,,,,,,,1.0,,
W01E120198,,,,,,,,,,1.3333333333333333,,,,,,,,
W01E126698,,,,,,,,,,,,1.0,,,,,,
W01E121079,,,,,,,,,,,,,,,1.0,,,
W01E124323,,,,,,,,,,1.625,,,,,,,,
W01E104251,,,,,,,,,,,,,1.8,,,,,
W01E129980,,,,,,,,,,,,,1.0,,,,,
W01Y101333,,,,1.0,,,,,,,,,,,,,,
W01E131259,,,,,,,,,,,,,1.0,,,,,
W01E120272,,,,,,1.0,,,,,,,,,,,,
W01E124125,,,,,,,1.0,,,,,,,,,,,
W01E123700,,,,,,,,,,,,,,,,,,1.0
W01E132525,,,,,,,,,,,,,,,,1.0,,
W01E108328,,,,,,,,,,,,,1.2857142857142858,,,,,
W01E130709,,,,,,,,,,,,,,,,1.5,,
W01E125167,1.0,,,,,,,,,,,,,,,,,
W01E102186,1.5,,,,,,,,,,,,,,,,,
W01E129998,,,,,,,1.25,,,,,,,,,,,
W01E130826,,,,,,,,,,,,,,,,1.0,,
W01E132906,,,,,,,,,,,,1.0,,,,,,
W01E109352,,,,,,,,,,,,,,,,,,1.0
W01E107900,,,,,,,,,,,,,1.4,,,,,
W01E104759,,,,,,,,,,1.0,,,,,,,,
W01E129159,,,,,,,,,,,,,1.0,,,,,
W01E132468,,,,,,,1.0,,,,,,,,,,,
W01E100555,,,,,,1.0,,,,,,,,,,,,
W01E105100,,,,,,,,,,,,,,,,1.0,,
W01E125437,,,,1.0,,,,,,,,,,,,,,
W01E121819,,,,,,,,,,,,,,,,1.0,,
W01E120436,1.5,,,,,,,,,,,,,,,,,
W01Y104801,,,,,,,,,,,,1.0,,,,,,
W01E118749,,,,,,,,,,,,,,,,,,1.0
W01E100356,,,1.0,,,,,,,,,,,,,,,
W01E102778,1.0,,,,,,,,,,,,,,,,,
W01E132003,,,,,,,,,,,,,,,,,,1.0
W01E132741,,,,,,,,,,,,,2.4,,,,,
W01E115421,,,,,,,,,,,,,1.0,,,,,
W01E122176,,,,,,,,,,,,,2.0,,,,,
W01E119689,,,,,,,,,,,,,3.4,,,,,
W01E131901,,,,,,,,,,,,,1.8571428571428572,,,,,
W01E106893,,,,,,,,,,,,,,,,1.0,,
W01E133840,,,,,,,,,,,,1.0,,,,,,
W01E123520,,,,,,,,,,,,,1.0,,,,,
W01E133347,,,,1.0,,,,,,,,,,,,,,
W01E108441,,,,,,,,,,1.0,,,,,,,,
W01E128570,1.0,,,,,,,,,,,,,,,,,
W01E109969,2.857142857142857,,,,,,,,,,,,,,,,,
W01E119502,,,,,,,,,,,,,1.0,,,,,
W01Y104252,,,,,,,,,,,,,1.2,,,,,
W01E130174,,,,,,,,,,,,,1.0,,,,,
W01Y100877,,,,,,,,,,,,,1.25,,,,,
W01E133105,,,,,,,,,,,,,,,,,,1.0
W01E127987,,,,,,,,,,,,,,,,1.0,,
W01E117423,1.0,,,,,,,,,,,,,,,,,
W01E121510,,,,,,,,,,,,,1.5,,,,,
W01E132695,,,,,,,,,,,,,1.8571428571428572,,,,,
W01E115805,,,,,,,,,,1.0,,,,,,,,
W01Y104071,,,,,,,,,,,,,,,,2.0,,
W01E126912,,,,,,,,,,,,,2.0,,,,,
W01E122929,,,,,,,,,,1.0,,,,,,,,
W01E108384,,,,,,,,,,,,,,,,1.0,,
W01E114879,,,,,,,,,,,,,,,1.0,,,
W01E115179,,,,,,1.0,,,,,,,,,,,,
W01E123290,,,,,,,,,,1.0,,,,,,,,
W01E104982,1.6666666666666667,,,,,,,,,,,,,,,,,
W01E106308,,,,,,,,,,,,,1.0,,,,,
W01E123175,,,,,,,,,,,,,,,1.0,,,
W01E124082,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E108344,1.0,,,,,,,,,,,,,,,,,
W01Y102668,,,,,,1.0,,,,,,,,,,,,
W01E133919,,,,,,,,,,,,,,,,1.0,,
W01E133774,,,,1.0,,,,,,,,,,,,,,
W01E107412,,,,,,,,,,1.5,,,,,,,,
W01E123488,,,,,,,1.0,,,,,,,,,,,
W01E125554,,,,1.0,,,,,,,,,,,,,,
W01E131621,,,,,,,,,,,,,1.0,,,,,
W01E129457,1.0,,,,,,,,,,,,,,,,,
W01E115232,,,,,,,1.0,,,,,,,,,,,
W01E106375,,,,,,,,,,,,1.0,,,,,,
W01E119623,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E112927,,,,,,,,,,1.0,,,,,,,,
W01E128059,,,,,,,,,,,,,,,,,,1.0
W01E105780,,,,,,,,,,1.625,,,,,,,,
W01E117420,,,,,,,,,,,,,1.0,,,,,
W01E108965,,,,,,,1.0,,,,,,,,,,,
W01E128393,,,,,,,1.2857142857142858,,,,,,,,,,,
W01E127087,,,,,,,,,,1.0,,,,,,,,
W01E121915,,,,,,,,,,,,,1.0,,,,,
W01E128525,,,,,,,,,,,,,1.0,,,,,
W01E113668,,,,,,,,,,,,,,,,1.0,,
W01E130695,,,,,,,,,,,,,1.0,,,,,
W01E133135,,,,,,,,,,,,,1.25,,,,,
W01E107281,,,,,,,,,,,,,1.0,,,,,
W01E124187,,,,,,,,,,,,,,,,,,1.0
W01E125720,,,,,,,,,,,,,,,,1.0,,
W01E110422,,,,,,,,,,,,,4.428571428571429,,,,,
W01E114794,,,,,,,3.75,,,,,,,,,,,
W01E109113,,,,,,,,,,1.0,,,,,,,,
W01E116282,,,,,,,,,,,,,1.0,,,,,
W01E122077,,,,1.0,,,,,,,,,,,,,,
W01E101317,,,,,,,,,,,,,,,1.0,,,
W01Y104793,,,,,,,,,,,,,2.5,,,,,
W01E105582,,,,,,,1.5,,,,,,,,,,,
W01E134162,1.0,,,,,,,,,,,,,,,,,
W01E115537,,,,,,,,,,,,,1.5,,,,,
W01E101897,,,,1.0,,,,,,,,,,,,,,
W01E133095,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E107407,,,,,,,,,,,,,1.6666666666666667,,,,,
W01Y103387,,,,,,,,,,,,,,,,1.0,,
W01E129440,,,,,,,,,,,,,1.0,,,,,
W01E119635,,,1.0,,,,,,,,,,,,,,,
W01E114678,,,,,,,1.75,,,,,,,,,,,
W01E132176,,,,,,,,,,,,,,,,1.0,,
W01E128751,,,,,,,,,,,,,2.0,,,,,
W01E125715,,,,,,,,,,1.0,,,,,,,,
W01E117727,,,,,,,,,,1.0,,,,,,,,
W01E100098,,,,,,,,,,,,,,,1.0,,,
W01E134267,,,,,,,,,,,,,,,,1.0,,
W01Y100505,1.0,,,,,,,,,,,,,,,,,
W01E129130,,,,,,,,,,,,,,,,1.0,,
W01E130694,,,,,,,,,,,,1.0,,,,,,
W01E132925,,,,,,,,,,,,,,,,1.4,,
W01E108021,,,,,,,,,,,,,,,,2.0,,
W01E111758,1.0,,,,,,,,,,,,,,,,,
W01E132062,,,,,,,,,,,,,,,,1.25,,
W01E110847,,,,,,,,,,,,,1.0,,,,,
W01E106506,,,,,,,,,,,,,,,,1.5,,
W01E122471,,,,,,,,,,,,,,,,1.0,,
W01E104648,1.8,,,,,,,,,,,,,,,,,
W01E108623,,,,,,,,,,,,,1.0,,,,,
W01E102567,,,,,,,1.0,,,,,,,,,,,
W01E134357,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E116583,,,,,,,,,,,,,,,,1.0,,
W01E128660,1.5,,,,,,,,,,,,,,,,,
W01E123428,1.0,,,,,,,,,,,,,,,,,
W01E103405,,,,,,,,,,,,1.0,,,,,,
W01E122614,,,,,,,,,,,,,1.0,,,,,
W01E131839,,,,,,,1.4,,,,,,,,,,,
W01E126253,,,,,,1.0,,,,,,,,,,,,
W01E115456,,,,,,,,,,,,,1.0,,,,,
W01E102907,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E134695,,,,,,,,,,,,,,,1.0,,,
W01E105015,,,,,,,,,,,,,1.4,,,,,
W01E130143,,,,,,,,,,,,,1.0,,,,,
W01E131135,,,,,,,,,,,,,1.0,,,,,
W01E112309,,,,,,,,,,,,,,,,1.0,,
W01E103569,,,,,,,,,,,,,,,1.0,,,
W01E107210,,,,,,,,,,,,,1.0,,,,,
W01E106111,,,,,,,,,,,,,1.0,,,,,
W01E109143,,,,1.4285714285714286,,,,,,,,,,,,,,
W01E126489,,,,,,,,,,,,,,,,2.0,,
W01E133020,,,,,,,,,,,,,1.1428571428571428,,,,,
W01Y100038,,,,,,,,,,,,,,,,1.0,,
W01E119834,,,,,,,,,,,,,1.0,,,,,
W01E117485,,,,,,,,,,,,,,,,,,1.0
W01E126437,,,,,,,,,,,,,,,1.0,,,
W01E128836,,,,,,,,,,,,1.0,,,,,,
W01E112564,,,,,,,,,1.0,,,,,,,,,
W01E128269,,,,,,,1.6,,,,,,,,,,,
W01E112022,,,,1.0,,,,,,,,,,,,,,
W01E124963,,,,,,,,,,,,,,,1.0,,,
W01E128269,,,,,,1.0,,,,,,,,,,,,
W01E104451,,,,,,,,,,1.0,,,,,,,,
W01E119970,1.4,,,,,,,,,,,,,,,,,
W01E105742,,,,,,,,,,1.3333333333333333,,,,,,,,
W01E129224,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E120337,,,,,,,,,,,,,,,,,,1.0
W01E134025,,,,1.0,,,,,,,,,,,,,,
W01E101772,,,,,,,,,,1.0,,,,,,,,
W01E109827,,,,1.5,,,,,,,,,,,,,,
W01E109536,,,,,,,,,,,,,,,1.0,,,
W01E133515,,,,,,,,,,1.0,,,,,,,,
W01E118472,1.2,,,,,,,,,,,,,,,,,
W01Y103870,,,1.0,,,,,,,,,,,,,,,
W01E125419,,,,,,,,,,1.0,,,,,,,,
W01E128291,1.0,,,,,,,,,,,,,,,,,
W01E113213,,,,,,,,,,,,,1.25,,,,,
W01E126631,,,,,,,,,,,,1.0,,,,,,
W01E120036,,,,,,,,,,2.4285714285714284,,,,,,,,
W01E109066,,,,,,,1.5,,,,,,,,,,,
W01E129434,,,,,,,,,,,,,1.5555555555555556,,,,,
W01E125649,,,,,,,,,,1.5714285714285714,,,,,,,,
W01E101560,,,,,,,1.0,,,,,,,,,,,
W01E129256,1.0,,,,,,,,,,,,,,,,,
W01E130321,,,,,,,,,,,,,1.6,,,,,
W01E127108,,,,,,,,,,,,,1.2,,,,,
W01E115440,,,,1.0,,,,,,,,,,,,,,
W01E105076,,,,,,,,,,1.0,,,,,,,,
W01E112517,,,,,,,,,,,,,,,,1.0,,
W01Y103317,,,,,,,,,,,,,1.5555555555555556,,,,,
W01E132992,,,,,,,,,,,,,,,,1.0,,
W01E134394,1.25,,,,,,,,,,,,,,,,,
W01E104633,,,,,,,1.25,,,,,,,,,,,
W01E100612,,,,1.6,,,,,,,,,,,,,,
W01E104431,,,,,,,,,,,,,,,,2.25,,
W01E121599,,,,,,,,,,,,,,,,1.2,,
W01E118791,,,,,,,,,,,,,,,,1.0,,
W01E125432,,,,,,,,,,,,,,,,2.0,,
W01E114413,,,,,,,,,,,,,1.1538461538461537,,,,,
W01E125691,,,,,,,,,,,,,1.375,,,,,
W01E114015,,,,,,,,,,2.0,,,,,,,,
W01E127436,,,,,,,,,,,,,1.2222222222222223,,,,,
W01E131385,,,,,,,,,,,,,,,,1.0,,
W01E109131,,,,,,,,,,,,,,,,1.0,,
W01E123479,,,,,,,,,,1.0,,,,,,,,
W01E109672,,,,,,,,,,,,,,,1.0,,,
W01E127364,,,,,,,,,,,,,1.5,,,,,
W01E104570,,,,,,,,,,,,,1.5384615384615385,,,,,
W01E128957,,,,,,,,,,,,,,,,1.0,,
W01E121136,,,,,,,,,,1.25,,,,,,,,
W01E130991,,,,,,,1.5,,,,,,,,,,,
W01E129365,,,,,,,,,,,,,,,,1.125,,
W01E113611,,,,,,,1.0,,,,,,,,,,,
W01E115788,,,,,,,1.5,,,,,,,,,,,
W01E122741,,,,,,,,,,,,,,,1.0,,,
W01E128628,,,,,,,,,,,,1.0,,,,,,
W01E120021,,,,,,,,,,,,,,,1.0,,,
W01E132110,,,,,,,1.0,,,,,,,,,,,
W01E120544,,,,,,,1.6363636363636365,,,,,,,,,,,
W01E112847,,,,,,,,,,,,,1.0,,,,,
W01E124222,,,,,,,,,,,,,,,1.0,,,
W01E124627,1.5454545454545454,,,,,,,,,,,,,,,,,
W01E127543,,,,1.0,,,,,,,,,,,,,,
W01E123305,,,,,,,,,,,,,1.2,,,,,
W01E108876,,,,,,,1.0,,,,,,,,,,,
W01E113042,,,,3.0,,,,,,,,,,,,,,
W01E125689,,,,,,,1.0,,,,,,,,,,,
W01E109498,,,,1.5,,,,,,,,,,,,,,
W01E132969,1.0,,,,,,,,,,,,,,,,,
W01E132964,1.3,,,,,,,,,,,,,,,,,
W01E132552,,,,,,,,,,2.0,,,,,,,,
W01E109672,,,,1.0,,,,,,,,,,,,,,
W01E110651,,,,,,,,,,,,,,,,,,1.0
W01E111066,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E122143,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E108845,,,,1.6,,,,,,,,,,,,,,
W01E134029,,,,1.0,,,,,,,,,,,,,,
W01E134343,,,,,,,,,1.0,,,,,,,,,
W01E129356,,,,,,,,,1.0,,,,,,,,,
W01E104120,,,,1.0,,,,,,,,,,,,,,
W01Y103873,,,,,,,1.3,,,,,,,,,,,
W01E117666,,,,,,,,,,1.0,,,,,,,,
W01Y104268,,,,,,,,,,,,,1.5454545454545454,,,,,
W01E132384,,,,,,,,,,,,,,,,1.0,,
W01E101707,,,,,,,2.8,,,,,,,,,,,
W01E133526,,,,,,,,,,1.375,,,,,,,,
W01E102560,,,,,,,,,,,,,,,,1.0,,
W01E123971,,,,,,,,,,,,,,,,1.0,,
W01Y102744,,,,1.0,,,,,,,,,,,,,,
W01E127392,,,,,,,,,,,,,1.0,,,,,
W01E129792,,,,,,,1.4285714285714286,,,,,,,,,,,
W01E108444,,,,,,,1.2,,,,,,,,,,,
W01E132475,,,,,,1.0,,,,,,,,,,,,
W01Y105027,,,,,,,,,,,,,1.7142857142857142,,,,,
W01E118952,,,,,,,1.4,,,,,,,,,,,
W01E116206,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E116948,,,,,,,,,,,,,,,,1.0,,
W01E131854,,,,,,,,,,,,,,,,1.5,,
W01E119324,,,,,,,,,,1.0,,,,,,,,
W01E100223,,,,,,,,,,,,,1.6666666666666667,,,,,
W01E121188,,,,,,,1.0,,,,,,,,,,,
W01E131640,,,,,,,1.6,,,,,,,,,,,
W01E128798,,,,,,,,,,,,1.0,,,,,,
W01E103175,,,,1.5,,,,,,,,,,,,,,
W01E115676,,,,,,,,,,,,,,,,1.4,,
W01E124919,,,,1.0,,,,,,,,,,,,,,
W01E107718,,,,,,,,,1.0,,,,,,,,,
W01E107171,,,,,,,,,,,,,,,,,,1.0
W01E122536,,,,,,,,,,1.0,,,,,,,,
W01E101633,,,1.0,,,,,,,,,,,,,,,
W01E116385,,,,,,,,,,1.1111111111111112,,,,,,,,
W01E115179,,,,,,,,,,1.6666666666666667,,,,,,,,
W01E115448,,,,,,,,,,,,,,,,1.0,,
W01E134379,,,,,,,1.0,,,,,,,,,,,
W01E130990,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E111995,,,,,,,,,,,,,,,1.5,,,
W01E104259,,,,,,,,,,,,,1.4,,,,,
W01Y103860,,,,,,,,,,,,,,,,2.2,,
W01E125967,,,,,,,,,,,,,1.8181818181818181,,,,,
W01E110224,,,,,,,1.0,,,,,,,,,,,
W01E107655,,,,,,,,,,,,,1.4,,,,,
W01E133599,,,,,,,,,,,,,1.0,,,,,
W00657,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E124701,,,,,,,1.1111111111111112,,,,,,,,,,,
W01E102269,,,,,,,2.3333333333333335,,,,,,,,,,,
W01E115988,,,,,,,1.7142857142857142,,,,,,,,,,,
W01Y103753,,,,,,,,,,,,,,,,1.0,,
W01E100322,,,,,,,,,,1.6666666666666667,,,,,,,,
W01E110353,,,,,,,,,,3.5,,,,,,,,
W01E126773,,,,1.5,,,,,,,,,,,,,,
W01E102259,,,1.0,,,,,,,,,,,,,,,
W01E109585,,,,,,,1.0,,,,,,,,,,,
W01E134226,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E132896,,,,1.0,,,,,,,,,,,,,,
W01E128183,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E105332,1.5,,,,,,,,,,,,,,,,,
W01E115498,,,,,,,,,,2.0,,,,,,,,
W01E110973,,,,,,,1.125,,,,,,,,,,,
W01E104006,,,,,,,,,,1.25,,,,,,,,
W01E125353,,,,,,,1.75,,,,,,,,,,,
W01E122534,,,,,,,1.0,,,,,,,,,,,
W01E132440,,,,1.0,,,,,,,,,,,,,,
W01E114978,,,,1.6666666666666667,,,,,,,,,,,,,,
W01Y103709,,,,1.2222222222222223,,,,,,,,,,,,,,
W01E108128,,,,,,,,,,,,,,,,1.0,,
W01E120443,,,,,,,,,,,,,,,,,,1.0
W01E122005,,,,,,,,,,,,,2.1818181818181817,,,,,
W01E114550,,,,,,,,,,,,,,,1.0,,,
W01E134000,1.2,,,,,,,,,,,,,,,,,
W01E131988,,,,1.0,,,,,,,,,,,,,,
W01E115187,,,,,,,,,,2.0,,,,,,,,
W01E113174,,,,,,,1.0,,,,,,,,,,,
W01E134576,,,,1.5714285714285714,,,,,,,,,,,,,,
W01E111571,,,,,,,1.25,,,,,,,,,,,
W01E105140,,,,,,,,,,,,,1.0,,,,,
W01E113047,,,,,,,,,,,,,,,,1.0,,
W01E120984,,,,,,,,,,,,,1.2,,,,,
W01E131241,,,,,,,,,,,,,,,,,,1.0
W01E111041,,,,1.25,,,,,,,,,,,,,,
W01E134256,,,,,,,,,,1.0,,,,,,,,
W01E133554,,,,,,,,,,1.4,,,,,,,,
W01E114907,,,,,,,1.0,,,,,,,,,,,
W01E130533,,,,,,,,,,,,,1.0,,,,,
W01E124405,,,,,,,,,,,,,2.0,,,,,
W01E106484,,,,,,1.0,,,,,,,,,,,,
W01E123968,,,,,,,1.0,,,,,,,,,,,
W01E111939,,,,,,,1.0,,,,,,,,,,,
W01E124323,,,,,,,1.2,,,,,,,,,,,
W01E105116,,,,,,,,,,,,,,,,1.5,,
W01E119627,,,,,,,1.0,,,,,,,,,,,
W01E128056,,,1.0,,,,,,,,,,,,,,,
W01E109404,,,,,,,,,,2.0,,,,,,,,
W01E124975,,,,,,,,,1.0,,,,,,,,,
W01E104182,,,,,,,,,,,,,,,,,,1.0
W01E123595,,,,,,,1.25,,,,,,,,,,,
W01E112544,,,,,,,,,,1.8125,,,,,,,,
W01Y100003,,,,,,,1.0,,,,,,,,,,,
W01E125702,,,,,,,,,,,,,2.1818181818181817,,,,,
W01E122006,,,,,,,,,,,,,,,1.0,,,
W01E111199,,,,,,,,,,,,,1.4285714285714286,,,,,
W01E132203,,,,,,,,,,,,,1.4444444444444444,,,,,
W01E128496,,,,,,,,,,,,,3.3333333333333335,,,,,
W01E105453,,,,,,,,,,,,,1.6,,,,,
W01E102216,,,,,,,,,,1.0,,,,,,,,
W01E112725,1.0,,,,,,,,,,,,,,,,,
W01E102615,,,,,,,,,,,,,,,,1.3333333333333333,,
W01Y104275,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E125945,,,,2.5,,,,,,,,,,,,,,
W01E119052,,,,,,,,,,1.25,,,,,,,,
W01E132127,,,,,,,,,,1.2,,,,,,,,
W01E101452,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E107657,,,,,,,,,,,,,1.0,,,,,
W01E101158,,,,,,,,,1.0,,,,,,,,,
W01E134271,,,,,,,,,,,,1.0,,,,,,
W01E133936,,,,,,,,,,,,,1.8,,,,,
W01E112640,,,,,,,,,,1.5,,,,,,,,
W01E134703,,,,,,,,,,,,,,,,,,1.0
DW07685,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E120181,,,,,,,,,,,,,1.5,,,,,
W01E105706,,,,,,,,,,,,,2.5,,,,,
W01E131706,,,,,,,,,,,,,,,,1.0,,
W01E103617,,,,,,,1.25,,,,,,,,,,,
W01E131609,,,,1.0,,,,,,,,,,,,,,
W01E103856,,,,,,,1.0,,,,,,,,,,,
W01E105358,,,,,,,1.0,,,,,,,,,,,
W01Y105063,,,,,,,,,1.0,,,,,,,,,
W01E115243,1.0,,,,,,,,,,,,,,,,,
W01E100590,,,,,,,,,,2.2777777777777777,,,,,,,,
W01E126138,,,,,,,1.0,,,,,,,,,,,
W01E104632,,,,,,,,,,,,,,,,1.6666666666666667,,
W01E114424,,,,,,,,,,,,,,,,1.0,,
W01E103824,,,,,,,,,,,,,1.0,,,,,
W01E120605,,,,,,,,,,1.4444444444444444,,,,,,,,
W01E103028,,,,,,,,,,,,,,,,1.0,,
W01E133880,2.6666666666666665,,,,,,,,,,,,,,,,,
W01E133765,,,,,,,,,,,,,,,,,,1.0
W01E118616,,,,,,,,,,,,,1.5555555555555556,,,,,
W01E132488,,,,,,,,,,,,,,,,1.0,,
W01E134256,,,,,,,1.0,,,,,,,,,,,
W01E103677,1.4166666666666667,,,,,,,,,,,,,,,,,
W01E123456,,,,,,1.0,,,,,,,,,,,,
W01E120231,,,,,,,,,,,,,1.5,,,,,
W01E132000,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E112911,,,,,,,,,,,,,1.5714285714285714,,,,,
W01E112362,,,,,,1.0,,,,,,,,,,,,
W01E116746,,,,1.0,,,,,,,,,,,,,,
W01E134016,,,,,,,,,,1.3333333333333333,,,,,,,,
W01Y101992,,,,,,,,,,,,,1.5,,,,,
W01E122763,,,,1.5,,,,,,,,,,,,,,
W01E133819,,,,,,,1.6,,,,,,,,,,,
W01E106000,,,,1.2,,,,,,,,,,,,,,
W01E122946,,,,,,,,,,,,,1.1666666666666667,,,,,
W01E133041,1.0,,,,,,,,,,,,,,,,,
W01E134629,,,,2.1818181818181817,,,,,,,,,,,,,,
W01E120697,1.0,,,,,,,,,,,,,,,,,
W01E132183,,,,,,,,,,,,,,,,,,1.0
W01E114653,,,,,,,,,,,,1.0,,,,,,
W01E122628,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E113905,,,,,,,,,1.0,,,,,,,,,
W01E133966,,,,,,,,,1.0,,,,,,,,,
W01E107201,,,,,,,,,,,,,,,1.0,,,
W01E112573,,,,,,,,,,,,,,,,1.0,,
W01E105674,,,,,,,1.0,,,,,,,,,,,
W01E126720,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E120478,,,,,,,,,,,,,,,1.0,,,
W01E101601,,,,,,,,,,1.5,,,,,,,,
W01E100920,,,,,,,,,1.0,,,,,,,,,
W01E122172,,,,,,,,,,,,,1.1428571428571428,,,,,
W01E116271,1.0,,,,,,,,,,,,,,,,,
W01E120055,,,,,,,,,,,,,1.25,,,,,
W01E130760,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E118146,,,,,,,1.0,,,,,,,,,,,
W01E127474,1.25,,,,,,,,,,,,,,,,,
W01E132947,,,,,,,1.0,,,,,,,,,,,
W01E131932,,,,,,,,,,,,,1.0,,,,,
W01E107052,,,,,,,,,,1.0,,,,,,,,
W01E134325,,,,,,,,,,,,,2.8125,,,,,
W01E122756,,,,,,,,,,1.0,,,,,,,,
W01E121851,,,,,,,,,,1.0,,,,,,,,
W01E128074,,,,2.0,,,,,,,,,,,,,,
W01E100413,,,,,,,,,,3.0,,,,,,,,
W01E123908,,,,,,,,,,,,,1.2,,,,,
W01E113530,,,,,,,,,,1.2857142857142858,,,,,,,,
W01E130495,,,,1.0,,,,,,,,,,,,,,
W01E109557,,,,1.5,,,,,,,,,,,,,,
W01E118789,,,,,,,,,,1.0,,,,,,,,
W01E120523,,,,,,,,,,1.6,,,,,,,,
W01E119129,,,,,,,,,,,,,,,,,,1.0
W01E129858,,,,,,,,,,1.1666666666666667,,,,,,,,
W01E104622,,,,,,,,,,1.0,,,,,,,,
W01E127816,,,,,,,,,,1.2,,,,,,,,
W01E133497,,,,,,1.0,,,,,,,,,,,,
W01E129222,1.0,,,,,,,,,,,,,,,,,
W01E129331,,,,,,,,,,2.2142857142857144,,,,,,,,
W01E130264,,,,,,,1.0,,,,,,,,,,,
W01E130822,,,,,,,,,,6.857142857142857,,,,,,,,
W01E127444,,,,,,,,,,1.3333333333333333,,,,,,,,
W01Y104135,,,,,,,,,,2.5,,,,,,,,
W01E132687,,,,,,,,,,,,,,,,,,1.0
W01E129621,,,,,,,,,,1.6666666666666667,,,,,,,,
W01E126260,,,,,,,,,,,,,,,,2.0,,
W01E110225,,,,,,,,,,,,2.5714285714285716,,,,,,
W01E112359,,,,,,,,,,2.0,,,,,,,,
W01E122750,,,,,,,,,,,,,,,1.0,,,
W01E120262,,,,,,,,,,1.25,,,,,,,,
W01E116117,,,,2.0,,,,,,,,,,,,,,
W01E103609,,,,,,,,,,,,,1.1428571428571428,,,,,
W01E118836,,,,,,,,,,1.0,,,,,,,,
W01E134097,,,,,,,,,,1.0,,,,,,,,
W01E131092,,,,,,,,,,,,,1.5,,,,,
W01Y103874,,,,3.0,,,,,,,,,,,,,,
W01E126610,,,,,,,,,,1.5714285714285714,,,,,,,,
