asset_id,jun_avg_timeout_sessions,jun_avg_Crash_sessions,jun_avg_exit_sessions,jul_avg_timeout_sessions,jul_avg_Crash_sessions,jul_avg_exit_sessions,aug_avg_timeout_sessions,aug_avg_Crash_sessions,aug_avg_exit_sessions,sept_avg_timeout_sessions,sept_avg_Crash_sessions,sept_avg_exit_sessions,oct_avg_timeout_sessions,oct_avg_Crash_sessions,oct_avg_exit_sessions,nov_avg_timeout_sessions,nov_avg_Crash_sessions,nov_avg_exit_sessions
W01Y103242,,,1.0,,,,,,,,,,,,,,,
W01Y102651,,,,1.75,,,,,,,,,,,,,,
W01Y101949,,,,,,,,,,,,,,,,1.0,,
W02075,,,,,,,,,,,,,,,,1.0,,
W01E120154,,,1.0,,,,,,,,,,,,,,,
W01Y109278,,,,,,,,,,,,,1.0,,,,,
W01Y104588,1.6666666666666667,,,,,,,,,,,,,,,,,
W26022,1.0,,,,,,,,,,,,,,,,,
W20384,,,,,,,,,,1.0,,,,,,,,
W06339,,,,,,,,,,,,,,,,2.5,,
W38646,,,1.0,,,,,,,,,,,,,,,
W01E114320,,,,,,,,,,,,,,,1.0,,,
W01E126928,,,,,,,,,,,,1.0,,,,,,
W01Y112391,,,,,,,,,,,,,,,,3.0,,
W14568,,,,,,,,,,,,,1.0,,,,,
W15132,,,,,,,,,,,,,,,,1.0,,
W01E114435,,,,,,,,,,,,,,,,1.6666666666666667,,
W06862,,,,,,,,,,,,,2.0,,,,,
W01E127856,1.0,,,,,,,,,,,,,,,,,
W09892,,,,,,,,,,,,,1.6666666666666667,,,,,
W13419,,,,,,,1.0,,,,,,,,,,,
W01E110112,1.0,,,,,,,,,,,,,,,,,
W01E131213,,,,,,,,,,,,,,,,1.0,,
W01E106872,,,,,,,,,,,,,1.5,,,,,
W01E118548,,,,,,,,,,,,,1.0,,,,,
W01E125661,,,1.0,,,,,,,,,,,,,,,
W01E125950,,,,,,,,,,1.0,,,,,,,,
W01E108255,,,,,,,,,,,,,,,,1.0,,
W01E109391,,,,,,,,,,,,,,,,1.5,,
W01E125295,,,1.0,,,,,,,,,,,,,,,
W10045,1.0,,,,,,,,,,,,,,,,,
W15482,,,,,,,,,,,,,,,,1.5,,
W01E133900,1.0,,,,,,,,,,,,,,,,,
W01Y114431,,,,,,,,,,,,,,,,1.0,,
W01E122677,,,,,,,,,1.0,,,,,,,,,
W28497,,,,1.0,,,,,,,,,,,,,,
W01E128268,,,,,,,,,,1.5,,,,,,,,
W01E122363,,,,,,,,,,,,,3.0,,,,,
W36218,,,,,,,1.0,,,,,,,,,,,
W01E116926,,,,,,,2.0,,,,,,,,,,,
W01E117583,,,,,,,1.0,,,,,,,,,,,
W01Y103112,,,,1.0,,,,,,,,,,,,,,
W01Y100970,1.0,,,,,,,,,,,,,,,,,
W01E114831,,,,,,,,,,,,,,,,1.2,,
W01E117668,,,,,,,,,,,,,,,,1.5,,
W01E104394,,,,,,1.0,,,,,,,,,,,,
W26013,,,,,,1.0,,,,,,,,,,,,
W01Y104680,4.0,,,,,,,,,,,,,,,,,
W01E119725,2.0,,,,,,,,,,,,,,,,,
W03216,,,,,,,,,,,,,1.0,,,,,
W06191,,,,,,,,,,,,,,,1.0,,,
W39294,,,,,,,,,,,,,,,2.0,,,
W01E116891,,,,,,,,,,,,,,,1.0,,,
W01E113298,,,,1.0,,,,,,,,,,,,,,
W01E111227,,,,2.0,,,,,,,,,,,,,,
W01Y111572,1.0,,,,,,,,,,,,,,,,,
W01E126578,1.0,,,,,,,,,,,,,,,,,
W01E106857,1.0,,,,,,,,,,,,,,,,,
W01E119193,,,,,,,,,,,,,,,,,,1.0
W01Y106914,1.0,,,,,,,,,,,,,,,,,
W07033,,,,1.2,,,,,,,,,,,,,,
W01E126824,,,,,,,4.0,,,,,,,,,,,
W06650,,,1.0,,,,,,,,,,,,,,,
W00875,,,,,,,1.0,,,,,,,,,,,
W01E126299,,,,,,,,,,1.0,,,,,,,,
W01Y100632,1.6666666666666667,,,,,,,,,,,,,,,,,
W01E122499,,,,,,,,,1.0,,,,,,,,,
W01E133669,,,,,,,,,,,,,,,,1.0,,
W06052,1.0,,,,,,,,,,,,,,,,,
W14987,,,,,,,,,,,,,1.0,,,,,
W01E115937,,,,,,,,,,,,,,,,2.0,,
W01Y100263,,,,,,,,,,,,,,,,,,1.0
W01Y102955,1.75,,,,,,,,,,,,,,,,,
W01E119197,,,,,,,,,,,,,,,1.0,,,
W01E123512,,,,,,,,,,,,,1.6666666666666667,,,,,
W28343,,,,,,,,,,,,,1.0,,,,,
W14650,,,,,,,,,,,,,,,,1.0,,
W01E128998,,,,1.0,,,,,,,,,,,,,,
W01E105640,,,,,,,,,,,,,,,,1.0,,
W01E124393,1.0,,,,,,,,,,,,,,,,,
W01E121515,,,,,,,,,,,,,,,,,,1.0
W01E119225,,,,1.0,,,,,,,,,,,,,,
W01E115405,,,,1.0,,,,,,,,,,,,,,
W01E118671,,,,,,,,,,,,,1.0,,,,,
W20147,,,,,,,,,,,,,1.0,,,,,
W01Y105898,,,,,,,,,,,,,,,,1.0,,
W01E111563,,,,,,,1.0,,,,,,,,,,,
W16265,,,,,,,,,,1.0,,,,,,,,
W28343,,,,,,,,,1.0,,,,,,,,,
W01E107958,,,,,,,1.0,,,,,,,,,,,
W14289,,,,,,,,,,,,,,,1.0,,,
W12074,,,,,,,,,1.0,,,,,,,,,
W06514,,,,,,,,,,,,,,,,1.0,,
W01E125738,1.3333333333333333,,,,,,,,,,,,,,,,,
W27839,1.0,,,,,,,,,,,,,,,,,
W15669,,,,,,1.0,,,,,,,,,,,,
W20244,,,,1.0,,,,,,,,,,,,,,
W01E115326,,,,1.0,,,,,,,,,,,,,,
W01E102750,,,,1.0,,,,,,,,,,,,,,
W03711,,,,,,,1.0,,,,,,,,,,,
W36797,,,,,,,,,1.0,,,,,,,,,
W01Y104859,,,,1.0,,,,,,,,,,,,,,
W43587,1.0,,,,,,,,,,,,,,,,,
W01E131829,,,,2.0,,,,,,,,,,,,,,
W04749,,,,1.0,,,,,,,,,,,,,,
W09048,,,,1.0,,,,,,,,,,,,,,
W24770,,,,1.0,,,,,,,,,,,,,,
W01E128149,,,,,,,,,,,,,,,,1.0,,
W25367,,,,,,,,,,,,,,,,2.0,,
W06508,,,,,,,,,,,,,,,,1.0,,
W01283,1.0,,,,,,,,,,,,,,,,,
W15432,,,,1.0,,,,,,,,,,,,,,
W13683,,,,,,,1.0,,,,,,,,,,,
W28479,,,,,,,,,,,,,,,,1.0,,
W01E121658,,,,,,,,,,,,,,,,1.0,,
W10383,,,,1.0,,,,,,,,,,,,,,
W01E118920,,,,,,,,,,,,,2.0,,,,,
W01E116347,,,,,,,,,,,,,,,,1.0,,
W27880,,,,,,,,,,,,,,,,1.0,,
W01E125526,,,,,,,,,,,,,1.0,,,,,
W01Y100733,,,,,,1.0,,,,,,,,,,,,
W09018,,,,,,,,,1.0,,,,,,,,,
W01E118742,,,,,,,,,,,,,,,,,,1.0
W01E132164,,,,,,,,,,,,,,,,1.0,,
W36622,,,,,,,,,,,,,,,,2.0,,
W25197,,,,,,,,,,,,,,,,,,1.0
W01E100504,,,,,,,1.0,,,,,,,,,,,
W31186,,,,2.25,,,,,,,,,,,,,,
W08606,,,,1.0,,,,,,,,,,,,,,
W20051,1.0,,,,,,,,,,,,,,,,,
W39890,,,,,,,,,,,,1.0,,,,,,
W01E116568,,,,,,1.0,,,,,,,,,,,,
W08688,,,,,,,,,,,,,,,,,,1.0
W46208,,,,1.0,,,,,,,,,,,,,,
W01E107980,,,1.0,,,,,,,,,,,,,,,
W19811,,,,1.4,,,,,,,,,,,,,,
W01Y114052,,,,,,,,,,,,,,,,1.0,,
W01Y109618,,,,1.0,,,,,,,,,,,,,,
W04531,,,,,,,,,,,,,,,,,,1.0
W25207,,,,,,,,,,2.0,,,,,,,,
W01E123359,1.0,,,,,,,,,,,,,,,,,
W01E110115,1.0,,,,,,,,,,,,,,,,,
W01E110926,,,,1.0,,,,,,,,,,,,,,
W03967,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E134710,,,,1.0,,,,,,,,,,,,,,
W01E107295,,,,,,,,,,,,,,,,1.0,,
W01E108834,,,,,,,1.0,,,,,,,,,,,
W13487,1.0,,,,,,,,,,,,,,,,,
W01Y106225,,,,1.0,,,,,,,,,,,,,,
W01E126303,,,,,,1.0,,,,,,,,,,,,
W01E116558,,,,,,,1.0,,,,,,,,,,,
W01E121207,,,,,,1.0,,,,,,,,,,,,
W35859,,,,,,1.0,,,,,,,,,,,,
W01Y101225,,,,1.0,,,,,,,,,,,,,,
W01E115832,,,,,,,,,1.0,,,,,,,,,
W01E108514,,,,,,,,,,,,1.0,,,,,,
W01Y103987,,,,,,,,,,,,,1.0,,,,,
W13745,,,,,,,,,,1.0,,,,,,,,
W01Y101523,,,1.0,,,,,,,,,,,,,,,
W01223,,,,,,,,,,,,1.0,,,,,,
W01E104173,,,,,,1.0,,,,,,,,,,,,
W01Y103397,,,,,,1.0,,,,,,,,,,,,
W14719,1.0,,,,,,,,,,,,,,,,,
W27033,,,,,,1.0,,,,,,,,,,,,
W01Y104463,,,,1.0,,,,,,,,,,,,,,
W01Y114179,,,,,,,,,1.0,,,,,,,,,
W46816,,,,,,,1.0,,,,,,,,,,,
W19773,,,,,,,,,,1.0,,,,,,,,
W01Y103074,,,,,,,1.0,,,,,,,,,,,
W01E116759,,,,,,,,,,,,,1.0,,,,,
W01Y101688,,,,,,,,,,1.0,,,,,,,,
W01Y112137,,,,,,,,,,,,1.0,,,,,,
W01Y103145,,,,,,,,,,1.0,,,,,,,,
W01E102899,1.0,,,,,,,,,,,,,,,,,
W07618,1.0,,,,,,,,,,,,,,,,,
W01E101060,1.5,,,,,,,,,,,,,,,,,
W01E126931,,,,1.0,,,,,,,,,,,,,,
W28839,,,,,,,,,1.0,,,,,,,,,
W19141,,,,,,1.0,,,,,,,,,,,,
W36024,,,3.0,,,,,,,,,,,,,,,
W01E116607,,,,,,,,,,,,,,,,3.0,,
W25214,,,,1.0,,,,,,,,,,,,,,
W01E116903,,,,1.0,,,,,,,,,,,,,,
W01E105097,,,,1.25,,,,,,,,,,,,,,
W01E103346,,,,1.0,,,,,,,,,,,,,,
W03115,,,,,,,,,,,,,,,,1.0,,
W01E121006,,,,,,,,,,,,,,,,,,1.0
W31373,,,,,,1.0,,,,,,,,,,,,
W24242,1.6666666666666667,,,,,,,,,,,,,,,,,
W01E116227,1.0,,,,,,,,,,,,,,,,,
W13305,,,,,,,,,,,,,1.3333333333333333,,,,,
W11557,,,,1.0,,,,,,,,,,,,,,
W11451,,,,1.5,,,,,,,,,,,,,,
W25120,,,,,,1.0,,,,,,,,,,,,
W19582,,,,,,1.0,,,,,,,,,,,,
W01E115825,1.0,,,,,,,,,,,,,,,,,
W24487,,,,,,,,,,,,,,,,1.0,,
W01E119988,,,,,,,,,,1.5,,,,,,,,
W01Y100842,,,,,,,,,,1.0,,,,,,,,
W01E101612,,,,,,1.0,,,,,,,,,,,,
W01Y103555,,,,1.0,,,,,,,,,,,,,,
W01E116419,,,1.0,,,,,,,,,,,,,,,
W04003,,,,,,,1.0,,,,,,,,,,,
W01E101292,1.0,,,,,,,,,,,,,,,,,
W01E114881,,,,,,,,,,,,1.0,,,,,,
W01E113451,,,1.0,,,,,,,,,,,,,,,
W35297,,,,,,,,,,,,1.0,,,,,,
W01Y101325,,,,1.0,,,,,,,,,,,,,,
W01Y104587,1.0,,,,,,,,,,,,,,,,,
W01Y100458,,,,1.0,,,,,,,,,,,,,,
W24924,1.0,,,,,,,,,,,,,,,,,
W01E118270,,,,,,,,,,,,,,,1.0,,,
W01Y101337,,,1.0,,,,,,,,,,,,,,,
W01E119203,,,,1.0,,,,,,,,,,,,,,
W01E119064,,,,,,,,,,1.0,,,,,,,,
W01E118620,,,,,,,,,,,,,,,1.0,,,
W01E103115,1.0,,,,,,,,,,,,,,,,,
W46334,,,1.0,,,,,,,,,,,,,,,
W01E114594,1.0,,,,,,,,,,,,,,,,,
W31559,,,1.0,,,,,,,,,,,,,,,
W01E102022,,,,,,,,,,,,,,,1.0,,,
W37163,,,,,,,,,,,,,,,1.0,,,
W01E134682,,,,,,,,,1.0,,,,,,,,,
W42863,,,,,,,,,,,,,,,,1.0,,
W01E119659,1.0,,,,,,,,,,,,,,,,,
W11100,,,,,,,,,,,,,,,1.0,,,
W01E108808,,,,,,,,,,,,,,,1.0,,,
W13380,,,,,,1.0,,,,,,,,,,,,
W01E113234,,,,,,,,,,,,,1.0,,,,,
W27836,,,,,,,,,1.0,,,,,,,,,
W04627,1.0,,,,,,,,,,,,,,,,,
W01Y100658,1.0,,,,,,,,,,,,,,,,,
W01E105545,,,,,,,,,,,,,,,,1.0,,
W01E117818,,,,,,,1.0,,,,,,,,,,,
W01E115950,,,,1.0,,,,,,,,,,,,,,
W36536,,,,1.0,,,,,,,,,,,,,,
W01546,,,,,,,,,,,,,1.0,,,,,
W01E104330,,,,,,,,,,,,,,,,,,1.0
W01E102117,1.0,,,,,,,,,,,,,,,,,
W43427,,,,,,,,,,,,,,,1.0,,,
W01E132993,,,,,,,,,,,,,,,,,,1.0
W01E133972,,,,,,,,,,,,1.0,,,,,,
W01461,,,,1.0,,,,,,,,,,,,,,
W01Y103198,,,,1.0,,,,,,,,,,,,,,
W35736,,,,,,,,,,,,,,,1.0,,,
W01E114376,,,,1.0,,,,,,,,,,,,,,
W14875,,,1.0,,,,,,,,,,,,,,,
W13191,,,,,,,,,,,,2.0,,,,,,
W01E108110,,,,1.0,,,,,,,,,,,,,,
W01E115457,,,,,,,,,,,,,,,,,,1.0
W01Y106779,,,,,,,1.0,,,,,,,,,,,
W01E118528,1.0,,,,,,,,,,,,,,,,,
W01E123189,,,,1.0,,,,,,,,,,,,,,
W01E100186,,,,,,,1.0,,,,,,,,,,,
W01E105522,,,,2.0,,,,,,,,,,,,,,
W32196,,,,,,,,,,,,,,,1.0,,,
W42991,,,,,,,,,,,,,,,1.0,,,
W37355,,,,,,,,,1.0,,,,,,,,,
W01Y107860,,,,,,,,,,1.0,,,,,,,,
W01E124026,1.0,,,,,,,,,,,,,,,,,
W01E112406,,,,,,,,,,1.0,,,,,,,,
W28826,,,,,,1.0,,,,,,,,,,,,
W01Y104048,,,,,,,,,,,,,1.0,,,,,
W10042,1.0,,,,,,,,,,,,,,,,,
W01E105355,,,,,,,,,1.0,,,,,,,,,
W01Y115606,,,,,,,,,,,,,1.0,,,,,
W09782,,,,2.0,,,,,,,,,,,,,,
W07562,,,,1.0,,,,,,,,,,,,,,
W01E110661,,,,,,,2.0,,,,,,,,,,,
W01E115480,,,,1.0,,,,,,,,,,,,,,
W01E112275,,,,,,,1.5,,,,,,,,,,,
W28883,,,,,,,,,,,,,,,,1.0,,
W01E119923,,,,,,,,,,,,,1.0,,,,,
W34660,,,,,,,,,,1.0714285714285714,,,,,,,,
W01E119716,,,1.0,,,,,,,,,,,,,,,
W01E129622,,,,,,,1.5,,,,,,,,,,,
W01E116872,,,,,,,,,,,,,,,,1.0,,
W26110,,,,1.4285714285714286,,,,,,,,,,,,,,
W09181,,,,1.5,,,,,,,,,,,,,,
W09544,1.5,,,,,,,,,,,,,,,,,
W01E108843,,,,,,,,,,,,,1.3333333333333333,,,,,
W01Y101783,,,1.0,,,,,,,,,,,,,,,
W10315,1.2,,,,,,,,,,,,,,,,,
W01E127050,,,,,,,,,,1.0,,,,,,,,
W01E109046,1.2142857142857142,,,,,,,,,,,,,,,,,
W01Y107584,1.0,,,,,,,,,,,,,,,,,
W01E120560,,,,,,,,,,,,1.0,,,,,,
W01Y106073,1.5,,,,,,,,,,,,,,,,,
W14796,,,,,,,1.1666666666666667,,,,,,,,,,,
W01E115363,,,1.0,,,,,,,,,,,,,,,
W26294,1.0,,,,,,,,,,,,,,,,,
W19336,,,,,,,,,,,,,,,,2.0,,
W01E117840,1.0,,,,,,,,,,,,,,,,,
W01Y102996,1.5,,,,,,,,,,,,,,,,,
W01E104375,,,,,,,,,,,,1.4285714285714286,,,,,,
W42969,1.0,,,,,,,,,,,,,,,,,
W08916,1.0,,,,,,,,,,,,,,,,,
W01Y101477,,,,,,,,,,1.0,,,,,,,,
W01E100826,,,,,,,1.0,,,,,,,,,,,
W39385,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E130252,,,,1.0,,,,,,,,,,,,,,
W01E110063,,,,,,,,,,,,,1.0,,,,,
W14708,,,,,,,,,1.0,,,,,,,,,
W01E103884,,,,,,,,,,,,,,,,1.0,,
W15727,,,,,,,1.4,,,,,,,,,,,
W01E113867,,,,1.75,,,,,,,,,,,,,,
W03906,,,,,,,1.0,,,,,,,,,,,
W25481,,,,,,1.0,,,,,,,,,,,,
W07813,,,,,,,,,,1.0,,,,,,,,
W01E107506,,,,,,,,,,,,,,,,1.0,,
W42837,,,,,,,,,,,,,,,1.0,,,
W13674,,,,1.25,,,,,,,,,,,,,,
W01E109854,,,,1.0,,,,,,,,,,,,,,
W01E119453,,,,1.0,,,,,,,,,,,,,,
W01E106606,,,,,,,,,,,,,,,,1.0,,
W01E120192,,,,,,,,,,1.0,,,,,,,,
W01E128022,,,,,,,,,,,,,,,1.0,,,
W01Y107212,,,,,,,2.0,,,,,,,,,,,
W26533,4.0,,,,,,,,,,,,,,,,,
W01E120307,,,,,,,,,,,,,2.0,,,,,
W01Y104648,,3.0,,,,,,,,,,,,,,,,
W35757,,,,1.0,,,,,,,,,,,,,,
W14828,,,,,,,,,,1.5,,,,,,,,
W46893,,,,,,,,,,2.0,,,,,,,,
W01E126272,1.0,,,,,,,,,,,,,,,,,
W01E126238,,,,,,,1.0,,,,,,,,,,,
W01Y107493,,,,,,,1.4,,,,,,,,,,,
W01E134198,,,,,,,2.0,,,,,,,,,,,
W03972,,,,,,,2.0,,,,,,,,,,,
W03778,,,,,,,,,,1.0,,,,,,,,
W01E134233,,,,,,,2.0,,,,,,,,,,,
W01E125532,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E124391,,,,,,,,,1.0,,,,,,,,,
W01Y102217,,,,,,,,,,1.3333333333333333,,,,,,,,
W01Y106735,,,,,,,,,,1.5,,,,,,,,
W01E130434,,,,,,,,,,,,,1.25,,,,,
W01E100615,,,,,,,1.0,,,,,,,,,,,
W01E105918,,,,,,,,,,1.6666666666666667,,,,,,,,
W35439,,,1.0,,,,,,,,,,,,,,,
W01Y104002,,,,,,1.0,,,,,,,,,,,,
W01Y112100,1.0,,,,,,,,,,,,,,,,,
W01E105467,2.0,,,,,,,,,,,,,,,,,
W14020,,,,1.0,,,,,,,,,,,,,,
W31222,,,,,,,,,,4.666666666666667,,,,,,,,
W01E107786,1.2,,,,,,,,,,,,,,,,,
W24579,1.0,,,,,,,,,,,,,,,,,
W01E120161,,,,2.0,,,,,,,,,,,,,,
W01E121598,,,,,,,1.0,,,,,,,,,,,
W01Y103051,1.0,,,,,,,,,,,,,,,,,
W01E114144,1.0,,,,,,,,,,,,,,,,,
W01E126927,,,,1.0,,,,,,,,,,,,,,
W14568,,,,,,1.0,,,,,,,,,,,,
W01E115405,,,,,,,,,,,,,1.0,,,,,
W01E133764,,,,,,,,,,,,,,,1.0,,,
W01Y101003,,,,4.166666666666667,,,,,,,,,,,,,,
W01Y104441,2.0,,,,,,,,,,,,,,,,,
W06293,,,1.0,,,,,,,,,,,,,,,
W01E111356,,,,,,,1.5,,,,,,,,,,,
W01E126996,,,,,,,,,1.0,,,,,,,,,
W01E121261,,,,,,,,,,1.0,,,,,,,,
W13745,,,,1.0,,,,,,,,,,,,,,
W01E104193,,,1.0,,,,,,,,,,,,,,,
W01E119665,,,,,,,,,,1.0,,,,,,,,
W01E112346,,,,1.0,,,,,,,,,,,,,,
W01E133901,,,,,,,,,,,,,1.0,,,,,
W43207,,,,,,,,,,,,,,,,1.3333333333333333,,
W26746,,,,1.0,,,,,,,,,,,,,,
W01E104602,,,,,,,1.0,,,,,,,,,,,
W01E107740,,,,,,,,,,,,,2.0,,,,,
W25805,,,,,,,,,,,,,,,,2.5,,
W34228,,,,,,,,,,,,,1.4,,,,,
W01Y103218,1.0,,,,,,,,,,,,,,,,,
W31100,,,,,,,,,,1.7142857142857142,,,,,,,,
W01E126249,1.0,,,,,,,,,,,,,,,,,
W28318,,,,,,,1.0,,,,,,,,,,,
W38759,,,,1.6666666666666667,,,,,,,,,,,,,,
W01E123163,,,,,,,,,1.0,,,,,,,,,
W01Y103400,,,,,,,,,,,,,,,1.0,,,
W01Y104544,1.0,,,,,,,,,,,,,,,,,
W07740,,,,,,,1.0,,,,,,,,,,,
W20019,,,,,,,1.0,,,,,,,,,,,
W01E111942,,,,,,,1.0,,,,,,,,,,,
W01Y112137,,,,,,,3.0,,,,,,,,,,,
W01E112157,1.0,,,,,,,,,,,,,,,,,
W01E126029,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E123693,1.0,,,,,,,,,,,,,,,,,
W01E100504,,,,1.0,,,,,,,,,,,,,,
W01Y113313,,,,,,,,,,,,,,,,1.0,,
W43180,,,,,,,,,,,,,,,,,,1.0
W36802,,,,,,,,,,,,,1.0,,,,,
W01E126197,,,,1.4,,,,,,,,,,,,,,
W34660,,,,,,1.0,,,,,,,,,,,,
W01E107680,,,,,,,,,,1.0,,,,,,,,
W01E110939,,,,2.2,,,,,,,,,,,,,,
W01E117245,,,,,,,,,,,,,,,,,,1.0
W28009,,,,,,,,,,1.25,,,,,,,,
W01E118922,,,,1.625,,,,,,,,,,,,,,
W00928,2.0,,,,,,,,,,,,,,,,,
W01E108996,,,,,,,,,,1.5,,,,,,,,
W26911,,,,,,,,,,1.0,,,,,,,,
W39406,,,,,,,,,,1.0,,,,,,,,
W09341,,,,1.0,,,,,,,,,,,,,,
W01E104028,,,,1.0,,,,,,,,,,,,,,
W01Y104835,1.6,,,,,,,,,,,,,,,,,
W04755,1.5,,,,,,,,,,,,,,,,,
W01E132694,,,,,,1.0,,,,,,,,,,,,
W01Y100663,1.0,,,,,,,,,,,,,,,,,
W01E133477,,,1.0,,,,,,,,,,,,,,,
W01E131439,1.0,,,,,,,,,,,,,,,,,
W13109,,,,,,,1.5,,,,,,,,,,,
W13512,,,,,,,,,,,,,,,,1.5,,
W01E102857,,,,1.0,,,,,,,,,,,,,,
W19927,,,,,,,1.0,,,,,,,,,,,
W01E101084,,,,,,,,,,,,1.0,,,,,,
W01E119973,,,,,,,,,1.0,,,,,,,,,
W01Y106846,,,,1.0,,,,,,,,,,,,,,
W38125,,,,,,,,,,,,1.0,,,,,,
W34547,1.0,,,,,,,,,,,,,,,,,
W01E122611,1.0,,,,,,,,,,,,,,,,,
W01E128236,,,,,,,2.2,,,,,,,,,,,
W01E110044,,,,,,,1.0,,,,,,,,,,,
W14085,1.0,,,,,,,,,,,,,,,,,
W05098,,,,,,,1.0,,,,,,,,,,,
W13187,,,,,,,,,,1.5,,,,,,,,
W42858,,,,,,,,,,,,,,,,1.4444444444444444,,
W01Y114399,,,,,,,,,,1.6666666666666667,,,,,,,,
W01E126680,,,,,,,,,,1.0,,,,,,,,
W38775,,,,1.0,,,,,,,,,,,,,,
W43344,,,,,,,1.0,,,,,,,,,,,
W01E117064,,,,,,,,,,,,,2.0,,,,,
W01E111772,,,,,,,,,,,,,1.0,,,,,
W01Y103614,,,,,,,1.0,,,,,,,,,,,
W01841,,,,,,,,,,,,,,,,,,1.0
W01Y100089,,,1.0,,,,,,,,,,,,,,,
W16075,,,,,,,,,,,,1.0,,,,,,
W01E134194,,,,1.0,,,,,,,,,,,,,,
W11532,,,1.0,,,,,,,,,,,,,,,
W08254,,,,,,,,,,1.0,,,,,,,,
W01E113349,,,,,,,,,,1.5,,,,,,,,
W19589,1.0,,,,,,,,,,,,,,,,,
W01Y103614,,,,,,1.0,,,,,,,,,,,,
W01Y100661,,,,1.3333333333333333,,,,,,,,,,,,,,
W15009,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E119074,,,,,,,1.0,,,,,,,,,,,
W01E131155,,,,1.0,,,,,,,,,,,,,,
W01E106771,,,,,,,,,,1.0,,,,,,,,
W19323,,,,,,,,,,,,,2.5,,,,,
W46032,,,,,,,,,,,,,,,,1.25,,
W42876,,,,,,,,,,,,,,,1.0,,,
W01526,,,,,,,,,,,,,1.0,,,,,
W01E121923,,,,,,,,,,,,,,,,1.0,,
W01E105283,,,,2.0,,,,,,,,,,,,,,
W49057,,,,,,1.0,,,,,,,,,,,,
W01E115693,,,,,,,,,,,,,,,,4.0,,
W01E120365,,,,1.25,,,,,,,,,,,,,,
W01E112183,,,,1.25,,,,,,,,,,,,,,
W03911,,,,,,1.0,,,,,,,,,,,,
W01Y103007,,2.0,,,,,,,,,,,,,,,,
W14566,,,,1.8333333333333333,,,,,,,,,,,,,,
W26092,,,,,,1.0,,,,,,,,,,,,
W01620,,,,,,,,,,,4.0,,,,,,,
W38125,1.0,,,,,,,,,,,,,,,,,
W01Y102548,1.0,,,,,,,,,,,,,,,,,
W01E121299,,,,1.5,,,,,,,,,,,,,,
W01E118220,,,,1.0,,,,,,,,,,,,,,
W37525,,,,1.0,,,,,,,,,,,,,,
W15508,,,,1.0,,,,,,,,,,,,,,
W01E129211,,,,,,,,,,,,,,,,,,1.0
W01E119063,,,,1.0,,,,,,,,,,,,,,
W01Y114136,,,,,,,,,,,,,1.0,,,,,
W01E104518,,,,,,,,,,,,1.0,,,,,,
W48914,,,,,,1.0,,,,,,,,,,,,
W03778,,,,,,,1.0,,,,,,,,,,,
W03185,,,,,,,,,,,,,,,,1.0,,
W01E115328,,,,,,,,,,,,,,,,1.5,,
W01E128618,,,,1.6666666666666667,,,,,,,,,,,,,,
W26328,,,,,,,1.0,,,,,,,,,,,
W01E116981,,,,,,,,,,,,,3.0,,,,,
W01E103948,,,,1.0,,,,,,,,,,,,,,
W01E127616,,,,,,,,,,,,,,,,1.5,,
W01E132526,1.0,,,,,,,,,,,,,,,,,
W05919,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E117172,,,,,,,1.0,,,,,,,,,,,
W01E112154,1.5,,,,,,,,,,,,,,,,,
W25441,,,,,,,,,,,,1.0,,,,,,
W01E111750,,,,,,,,,,,,1.0,,,,,,
W01E121515,,,,,,,,,,,,,,,,2.0,,
W01E110613,,,,,,1.0,,,,,,,,,,,,
W01E107846,,,,,,,,,,,,,,,,2.0,,
W04564,2.0,,,,,,,,,,,,,,,,,
W11499,,,,,,,,,,,,,,,,1.5,,
W01E104553,,,,,,,,,,,,1.0,,,,,,
W01E122030,,,,,,,,,,,,,,,,1.0,,
W15148,,,,,,,,,,,,,,,,1.0,,
W26994,,,,,,,,,,,,,,,,1.0,,
W01E117098,,,,,,,,,,,,1.0,,,,,,
W01E126316,,,,,,,1.0,,,,,,,,,,,
W05488,,,,,,,,,,,,,,,,1.0,,
W01E115984,,,,,,,,,,,,,,,,2.3333333333333335,,
W39890,,,,,,,1.3333333333333333,,,,,,,,,,,
W14966,,,,1.0,,,,,,,,,,,,,,
W01Y111814,4.5,,,,,,,,,,,,,,,,,
W01E100252,,,,,,,,,1.0,,,,,,,,,
W07550,,,,,,,,,,2.0,,,,,,,,
W01E133764,,,,1.0,,,,,,,,,,,,,,
W01E116338,1.0,,,,,,,,,,,,,,,,,
W01E118742,,,,,,,,,,,,,,,,1.0,,
W05113,,,,,,,,,,,,,1.5,,,,,
W26864,,,,,,1.0,,,,,,,,,,,,
W01E112182,,,,,,,,,,,,,1.5,,,,,
W20384,,,,1.0,,,,,,,,,,,,,,
W01E134186,,,,,,,,,1.0,,,,,,,,,
W01E100954,,,,,,,,,,,,,,,,2.0,,
W14087,,,,1.0,,,,,,,,,,,,,,
W01E128202,,,,,,,,,,,,,,,,1.0,,
